id,eco,name,epd,pgn,key
1720,C17,"French Defense: Winawer Variation, Retreat Variation",rnbqk1nr/pp3ppp/4p3/b1ppP3/3P4/P1N5/1PP2PPP/R1BQKBNR w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Ba5,-6774449336786668252
1721,C17,"French Defense: Winawer Variation, Retreat Variation, Armenian Line",rnbqk1nr/pp3ppp/4p3/b2pP3/1P1p4/P1N5/2P2PPP/R1BQKBNR w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Ba5 6. b4 cxd4,-3761982240171647137
1722,C18,"French Defense: Winawer Variation, Advance Variation",rnbqk1nr/pp3ppp/4p3/2ppP3/3P4/P1P5/2P2PPP/R1BQKBNR b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3,8803175533392564598
1723,C18,"French Defense: Winawer Variation, Advance Variation",rnbqk2r/pp2nppp/4p3/2ppP3/3P4/P1P5/2P2PPP/R1BQKBNR w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7,-5825655827929591592
1724,C18,"French Defense: Winawer Variation, Advance Variation, with Bd3",rnbqk2r/pp2nppp/4p3/2ppP3/3P4/P1PB4/2P2PPP/R1BQK1NR b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Bd3,-5006365621580243285
1725,C18,"French Defense: Winawer Variation, Advance Variation, with Bd3",rnb1k2r/ppq1nppp/4p3/2ppP3/3P4/P1PB4/2P2PPP/R1BQK1NR w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Bd3 Qc7,-5971693457564081766
1726,C18,"French Defense: Winawer Variation, Advance Variation, with h4",rnbqk2r/pp2nppp/4p3/2ppP3/3P3P/P1P5/2P2PP1/R1BQKBNR b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. h4,5215055655365382044
1727,C18,"French Defense: Winawer Variation, Advance Variation, with h4",rnb1k2r/ppq1nppp/4p3/2ppP3/3P3P/P1P5/2P2PP1/R1BQKBNR w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. h4 Qc7,6915842314700533933
1728,C18,"French Defense: Winawer Variation, Classical Variation",rnb1k1nr/ppq2ppp/4p3/2ppP3/3P4/P1P5/2P2PPP/R1BQKBNR w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Qc7,7894441865228004935
1729,C18,"French Defense: Winawer Variation, Eingorn Variation",rnbq1k1r/pp2nppp/4p3/2ppP3/3P2Q1/P1P5/2P2PPP/R1B1KBNR w KQ -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 Kf8,4191480918074198469
1730,C18,"French Defense: Winawer Variation, Poisoned Pawn Variation",rnb1k2r/ppq1nppp/4p3/2ppP3/3P2Q1/P1P5/2P2PPP/R1B1KBNR w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 Qc7,2317717106209783452
1731,C18,"French Defense: Winawer Variation, Poisoned Pawn Variation",rnbqk2r/pp2npQp/4p3/3pP3/3p4/P1P5/2P2PPP/R1B1KBNR b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 cxd4 8. Qxg7,-2259306528469459300
1732,C18,"French Defense: Winawer Variation, Poisoned Pawn Variation",r1bqk1r1/pp2np1Q/2n1p3/3pP3/3p4/P1P5/2P2PPP/R1B1KBNR w KQq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 cxd4 8. Qxg7 Rg8 9. Qxh7 Nbc6,8049392089534550929
1733,C18,"French Defense: Winawer Variation, Poisoned Pawn Variation Declined",rnb1k2r/ppq1nppp/4p3/2ppP3/3P2Q1/P1PB4/2P2PPP/R1B1K1NR b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 Qc7 8. Bd3,3857583166857621743
1734,C18,"French Defense: Winawer Variation, Poisoned Pawn Variation, Main Line",rnb1k1r1/ppq1np1Q/4p3/3pP3/3p4/P1P5/2P1NPPP/R1B1KB1R b KQq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 Qc7 8. Qxg7 Rg8 9. Qxh7 cxd4 10. Ne2,-4171932144643554113
1735,C18,"French Defense: Winawer Variation, Poisoned Pawn Variation, Paoli Variation",rnb1k1r1/ppq1np1Q/4p3/3pP3/3p4/P1P5/2P2PPP/R1BK1BNR b q -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 Qc7 8. Qxg7 Rg8 9. Qxh7 cxd4 10. Kd1,2821163720453302748
1736,C18,"French Defense: Winawer Variation, Portisch-Hook Variation",rnb1k1nr/pp3ppp/4p3/q1ppP3/3P4/P1P5/2P2PPP/R1BQKBNR w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Qa5,-6145742370312382449
1737,C18,"French Defense: Winawer Variation, Warsaw Variation",rnbq1rk1/pp2nppp/4p3/2ppP3/3P2Q1/P1P5/2P2PPP/R1B1KBNR w KQ -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Qg4 O-O,7317161169084173479
1738,C19,"French Defense: Winawer Variation, Advance Variation, Smyslov Variation",rnbqk2r/pp2nppp/4p3/2ppP3/P2P4/2P5/2P2PPP/R1BQKBNR b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 Ne7 5. a3 Bxc3+ 6. bxc3 c5 7. a4,7759001684403325168
1739,C19,"French Defense: Winawer Variation, Advance Variation, Smyslov Variation",rnb1k2r/ppq1nppp/4p3/2ppP3/P2P4/2P5/2P2PPP/R1BQKBNR w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 Ne7 5. a3 Bxc3+ 6. bxc3 c5 7. a4 Qc7,8937422465188083649
1740,C19,"French Defense: Winawer Variation, Positional Variation",r1bqk2r/pp2nppp/2n1p3/2ppP3/P2P4/2P2N2/2P2PPP/R1BQKB1R b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. a4 Nbc6 8. Nf3,2238375212212947422
1741,C19,"French Defense: Winawer Variation, Positional Variation",r1b1k2r/pp2nppp/2n1p3/q1ppP3/P2P4/2P2N2/2PQ1PPP/R1B1KB1R b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. a4 Nbc6 8. Nf3 Qa5 9. Qd2,-3646074373819658130
1742,C19,"French Defense: Winawer Variation, Positional Variation",r3k2r/pp1bnppp/2n1p3/q1ppP3/P2P4/2P2N2/2PQ1PPP/R1B1KB1R w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. a4 Nbc6 8. Nf3 Qa5 9. Qd2 Bd7,-43133395272888907
1743,C19,"French Defense: Winawer Variation, Positional Variation",r1b1k2r/pp2nppp/2n1p3/q1ppP3/P2P4/2P2N2/2PB1PPP/R2QKB1R b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. a4 Nbc6 8. Nf3 Qa5 9. Bd2,2297872859642549964
1744,C19,"French Defense: Winawer Variation, Positional Variation",r3k2r/pp1bnppp/2n1p3/q1ppP3/P2P4/2P2N2/2PB1PPP/R2QKB1R w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. a4 Nbc6 8. Nf3 Qa5 9. Bd2 Bd7,3306741619211881239
1745,C19,"French Defense: Winawer Variation, Positional Variation",r1b1k2r/pp2nppp/2n1p3/q2pP3/P1pP4/2P2N2/2PB1PPP/R2QKB1R w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. a4 Nbc6 8. Nf3 Qa5 9. Bd2 c4,267257126471393342
1746,C19,"French Defense: Winawer Variation, Positional Variation",rnbqk2r/pp2nppp/4p3/2ppP3/3P4/P1P2N2/2P2PPP/R1BQKB1R b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Nf3,4487861089578068926
1747,C19,"French Defense: Winawer Variation, Positional Variation",r1bqk2r/pp2nppp/2n1p3/2ppP3/3P4/P1P2N2/2P2PPP/R1BQKB1R w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Nc6 7. Nf3 Nge7,-2622554675816689162
1748,C19,"French Defense: Winawer Variation, Positional Variation",rnb1k2r/ppq1nppp/4p3/2ppP3/3P4/P1P2N2/2P2PPP/R1BQKB1R w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Nf3 Qc7,3021226434967114895
1749,C19,"French Defense: Winawer Variation, Positional Variation",rnb1k2r/ppq1nppp/4p3/2ppP3/3P3P/P1P2N2/2P2PP1/R1BQKB1R b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Nf3 Qc7 8. h4,-3560930101478782005
1750,C19,"French Defense: Winawer Variation, Positional Variation",r1bqk2r/pp2nppp/2n1p3/2ppP3/3P4/P1PB1N2/2P2PPP/R1BQK2R b KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Ne7 7. Bd3 Nbc6 8. Nf3,-3587085814992871547
1751,C19,"French Defense: Winawer Variation, Positional Variation",r1b1k2r/pp2nppp/2n1p3/q1ppP3/3P4/P1P2N2/2PB1PPP/R2QKB1R w KQkq -,1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. e5 c5 5. a3 Bxc3+ 6. bxc3 Nc6 7. Nf3 Qa5 8. Bd2 Nge7,-2636521958718091548
1752,C20,Barnes Opening: Walkerling,rnbqkb1r/pppp1ppp/5n2/4p3/2B1P3/5P2/PPPP2PP/RNBQK1NR b KQkq -,1. f3 e5 2. e4 Nf6 3. Bc4,-4978098677344720294
1753,C20,Bongcloud Attack,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPPKPPP/RNBQ1BNR b kq -,1. e4 e5 2. Ke2,-7051155987354296036
1754,C20,Center Game,rnbqkbnr/pppp1ppp/8/4p3/3PP3/8/PPP2PPP/RNBQKBNR b KQkq -,1. e4 e5 2. d4,-6111252105760872524
1755,C20,English Opening: The Whale,rnbqkbnr/pppp1ppp/8/4p3/2P1P3/8/PP1P1PPP/RNBQKBNR b KQkq -,1. e4 e5 2. c4,4586781888840840737
1756,C20,King's Pawn Game,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -,1. e4 e5,4604945406196848133
1757,C20,King's Pawn Game: Alapin Opening,rnbqkbnr/pppp1ppp/8/4p3/4P3/8/PPPPNPPP/RNBQKB1R b KQkq -,1. e4 e5 2. Ne2,7219321686956246098
1758,C20,King's Pawn Game: Bavarian Gambit,rnbqkbnr/ppp2ppp/8/3pp3/2P1P3/8/PP1P1PPP/RNBQKBNR w KQkq -,1. e4 e5 2. c4 d5,980014333377987749
1759,C20,King's Pawn Game: Beyer Gambit,rnbqkbnr/ppp2ppp/8/3pp3/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -,1. e4 e5 2. d4 d5,-7417911693561883344
1760,C20,"King's Pawn Game: Clam Variation, King's Gambit Reversed",rnbqkbnr/pppp2pp/8/4pp2/4P3/3P4/PPP2PPP/RNBQKBNR w KQkq -,1. e4 e5 2. d3 f5,-3654874585225650600
1761,C20,"King's Pawn Game: Clam Variation, Radisch Gambit",rnbqk2r/pppp1ppp/5n2/2b1p3/4PP2/3P4/PPP3PP/RNBQKBNR w KQkq -,1. e4 e5 2. d3 Nf6 3. f4 Bc5,-3355557454700112933
1762,C20,King's Pawn Game: King's Head Opening,rnbqkbnr/pppp1ppp/8/4p3/4P3/5P2/PPPP2PP/RNBQKBNR b KQkq -,1. e4 e5 2. f3,-8920409281539523822
1763,C20,King's Pawn Game: King's Head Opening,rnbqkb1r/pppp1ppp/5n2/4p3/4P3/2N2P2/PPPP2PP/R1BQKBNR b KQkq -,1. e4 e5 2. f3 Nf6 3. Nc3,1514157571474832971
1764,C20,King's Pawn Game: Leonardis Variation,rnbqkbnr/pppp1ppp/8/4p3/4P3/3P4/PPP2PPP/RNBQKBNR b KQkq -,1. e4 e5 2. d3,-1355001742141651138
1765,C20,King's Pawn Game: MacLeod Attack,rnbqkbnr/pppp1ppp/8/4p3/4P3/2P5/PP1P1PPP/RNBQKBNR b KQkq -,1. e4 e5 2. c3,1917548663887327058
1766,C20,"King's Pawn Game: MacLeod Attack, Lasa Gambit",rnbqkbnr/pppp2pp/8/4pp2/4P3/2P5/PP1P1PPP/RNBQKBNR w KQkq -,1. e4 e5 2. c3 f5,4245161258684151348
1767,C20,"King's Pawn Game: MacLeod Attack, Norwalde Gambit",rnbqk1nr/ppp2ppp/3b4/3pp2Q/4P3/2P5/PP1P1PPP/RNB1KBNR w KQkq -,1. e4 e5 2. c3 d5 3. Qh5 Bd6,-8744264045168633005
1768,C20,King's Pawn Game: Mengarini's Opening,rnbqkbnr/pppp1ppp/8/4p3/4P3/P7/1PPP1PPP/RNBQKBNR b KQkq -,1. e4 e5 2. a3,3985544622026495650
1769,C20,King's Pawn Game: Napoleon Attack,rnbqkbnr/pppp1ppp/8/4p3/4P3/5Q2/PPPP1PPP/RNB1KBNR b KQkq -,1. e4 e5 2. Qf3,8973331418416383168
1770,C20,King's Pawn Game: Philidor Gambit,rn1qkbnr/pppb1ppp/3p4/4P3/4P3/8/PPP2PPP/RNBQKBNR w KQkq -,1. e4 e5 2. d4 d6 3. dxe5 Bd7,-6161572608477836537
1771,C20,King's Pawn Game: Tortoise Opening,rnbqkbnr/pppp1ppp/8/4p3/4P3/3B4/PPPP1PPP/RNBQK1NR b KQkq -,1. e4 e5 2. Bd3,3047460771748894838
1772,C20,King's Pawn Game: Wayward Queen Attack,rnbqkbnr/pppp1ppp/8/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR b KQkq -,1. e4 e5 2. Qh5,2387178721528832805
1773,C20,"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",rnbqkb1r/pppp1ppp/5n2/4p2Q/4P3/8/PPPP1PPP/RNB1KBNR w KQkq -,1. e4 e5 2. Qh5 Nf6,2951895353797726661
1774,C20,"King's Pawn Game: Wayward Queen Attack, Mellon Gambit",r1bqkb1r/ppp4p/2n2ppn/3pp3/2B1P3/3P1Q2/PPP1NPPP/RNB1K2R w KQkq -,1. e4 e5 2. Qh5 Nc6 3. Bc4 Nh6 4. d3 g6 5. Qf3 f6 6. Ne2 d5,6642050063639907908
1775,C20,King's Pawn Game: Weber Gambit,r1bqkbnr/pp3ppp/2n5/4p3/8/3P4/PPP2PPP/RNBQKBNR w KQkq -,1. e4 e5 2. d3 d5 3. exd5 c6 4. dxc6 Nxc6,-5549772127490015913
1776,C20,King's Pawn Opening,rnbqkbnr/pppp1ppp/8/4p3/4P3/1P6/P1PP1PPP/RNBQKBNR b KQkq -,1. e4 e5 2. b3,1310024264218009253
1777,C20,King's Pawn Opening: Speers,rnbqkb1r/pppp1ppp/5n2/4pQ2/4P3/8/PPPP1PPP/RNB1KBNR b KQkq -,1. e4 e5 2. Qg4 Nf6 3. Qf5,-6904183738199433214
1778,C20,King's Pawn Opening: Van Hooydoon Gambit,r1bqk2r/pppp1ppp/5n2/2b5/3nP3/5N2/PP2QPPP/RNB1KB1R w KQkq -,1. e4 e5 2. Qe2 Nc6 3. c3 Nf6 4. Nf3 Bc5 5. d4 exd4 6. cxd4 Nxd4,1005236738772761776
1779,C20,Portuguese Opening,rnbqkbnr/pppp1ppp/8/1B2p3/4P3/8/PPPP1PPP/RNBQK1NR b KQkq -,1. e4 e5 2. Bb5,-6285325596485734120
1780,C20,Portuguese Opening: Miguel Gambit,rnbqk1nr/pppp1ppp/8/1Bb1p3/1P2P3/8/P1PP1PPP/RNBQK1NR b KQkq -,1. e4 e5 2. Bb5 Bc5 3. b4,2077969117441214234
1781,C20,Portuguese Opening: Portuguese Gambit,rnbqkb1r/pppp1ppp/5n2/1B2p3/3PP3/8/PPP2PPP/RNBQK1NR b KQkq -,1. e4 e5 2. Bb5 Nf6 3. d4,3875830194883555913
1782,C21,Center Game,rnbqkbnr/pppp1ppp/8/8/3QP3/8/PPP2PPP/RNB1KBNR b KQkq -,1. e4 e5 2. d4 exd4 3. Qxd4,-1326347773102805653
1783,C21,Center Game Accepted,rnbqkbnr/pppp1ppp/8/8/3pP3/8/PPP2PPP/RNBQKBNR w KQkq -,1. e4 e5 2. d4 exd4,6067256034536839442
1784,C21,"Center Game: Halasz-McDonnell Gambit, Crocodile Variation",r1bqk1nr/pppp1ppp/2n5/2b5/3pPP2/2P2N2/PP4PP/RNBQKB1R b KQkq -,1. e4 e5 2. d4 exd4 3. f4 Bc5 4. Nf3 Nc6 5. c3,3490580543210030958
1785,C21,Center Game: Kieseritzky Variation,rnbqkbnr/pppp1ppp/8/8/3pP3/5N2/PPP2PPP/RNBQKB1R b KQkq -,1. e4 e5 2. d4 exd4 3. Nf3,-4225449340704759180
1786,C21,Center Game: Kieseritzky Variation,rnbqkbnr/pp1p1ppp/8/2p5/3pP3/5N2/PPP2PPP/RNBQKB1R w KQkq -,1. e4 e5 2. d4 exd4 3. Nf3 c5,-2999045905425756863
1787,C21,Center Game: Kieseritzky Variation,rnbqkbnr/pp1p1ppp/8/2p5/2BpP3/5N2/PPP2PPP/RNBQK2R b KQkq -,1. e4 e5 2. d4 exd4 3. Nf3 c5 4. Bc4,-2204337952813994263
1788,C21,Center Game: Lanc-Arnold Gambit,rnbqk1nr/pppp1ppp/8/2b5/3pP3/2P2N2/PP3PPP/RNBQKB1R b KQkq -,1. e4 e5 2. d4 exd4 3. Nf3 Bc5 4. c3,-8384155974670405790
1789,C21,"Center Game: Lanc-Arnold Gambit, Schippler Gambit",rnbqk1nr/pppp1ppp/8/2b5/2B1P3/2p2N2/PP3PPP/RNBQK2R b KQkq -,1. e4 e5 2. d4 exd4 3. Nf3 Bc5 4. c3 dxc3 5. Bc4,-75462267658623209
1790,C21,Center Game: Ross Gambit,rnbqkbnr/pppp1ppp/8/8/3pP3/3B4/PPP2PPP/RNBQK1NR b KQkq -,1. e4 e5 2. d4 exd4 3. Bd3,4724827043458455393
1791,C21,Center Game: von der Lasa Gambit,rnbqkbnr/pppp1ppp/8/8/2BpP3/8/PPP2PPP/RNBQK1NR b KQkq -,1. e4 e5 2. d4 exd4 3. Bc4,7150195426253601466
1792,C21,Danish Gambit,rnbqkbnr/pppp1ppp/8/8/3pP3/2P5/PP3PPP/RNBQKBNR b KQkq -,1. e4 e5 2. d4 exd4 3. c3,8162690886128410693
1793,C21,Danish Gambit Accepted,rnbqkbnr/pppp1ppp/8/8/4P3/2p5/PP3PPP/RNBQKBNR w KQkq -,1. e4 e5 2. d4 exd4 3. c3 dxc3,3681846662949538712
1794,C21,Danish Gambit Accepted: Chigorin Defense,rnb1kbnr/ppppqppp/8/8/2B1P3/8/PB3PPP/RN1QK1NR w KQkq -,1. e4 e5 2. d4 exd4 3. c3 dxc3 4. Bc4 cxb2 5. Bxb2 Qe7,-5906016299721641068
1795,C21,Danish Gambit Accepted: Classical Defense,rnbqkb1r/pppp1ppp/5n2/8/2B1P3/8/PB3PPP/RN1QK1NR w KQkq -,1. e4 e5 2. d4 exd4 3. c3 dxc3 4. Bc4 cxb2 5. Bxb2 Nf6,7258196513947217792
1796,C21,Danish Gambit Accepted: Copenhagen Defense,rnbqk1nr/pppp1ppp/8/8/1bB1P3/8/PB3PPP/RN1QK1NR w KQkq -,1. e4 e5 2. d4 exd4 3. c3 dxc3 4. Bc4 cxb2 5. Bxb2 Bb4+,-6828523000337978760
1797,C21,Danish Gambit Accepted: Schlechter Defense,rnbqkbnr/ppp2ppp/8/3p4/2B1P3/8/PB3PPP/RN1QK1NR w KQkq -,1. e4 e5 2. d4 exd4 3. c3 dxc3 4. Bc4 cxb2 5. Bxb2 d5,6869027388427874276
1798,C21,Danish Gambit Accepted: Svenonius Defense,rnbqkb1r/ppppnppp/8/8/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq -,1. e4 e5 2. d4 exd4 3. c3 Ne7,-6608045647036407317
1799,C21,Danish Gambit Declined: Sörensen Defense,rnbqkbnr/ppp2ppp/8/3p4/3pP3/2P5/PP3PPP/RNBQKBNR w KQkq -,1. e4 e5 2. d4 exd4 3. c3 d5,4862062509362008769
1800,C22,Center Game: Berger Variation,r1bqkb1r/pppp1ppp/2n2n2/8/4P3/4Q3/PPP2PPP/RNB1KBNR w KQkq -,1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3 Nf6,7776587806485316223
1801,C22,Center Game: Charousek Variation,r1bqk1nr/ppppbppp/2n5/8/4P3/2P1Q3/PP3PPP/RNB1KBNR w KQkq -,1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3 Bb4+ 5. c3 Be7,-4149795637072714419
1802,C22,Center Game: Hall Variation,r1bqkbnr/pppp1ppp/2n5/8/2Q1P3/8/PPP2PPP/RNB1KBNR b KQkq -,1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qc4,129154011918371267
1803,C22,Center Game: Kupreichik Variation,r1bqr1k1/ppp2ppp/2np1n2/8/1bB1P3/2N1Q2N/PPPB1PPP/2KR3R b - -,1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3 Nf6 5. Nc3 Bb4 6. Bd2 O-O 7. O-O-O Re8 8. Bc4 d6 9. Nh3,-783579952637484390
1804,C22,Center Game: Normal Variation,r1bqkbnr/pppp1ppp/2n5/8/3QP3/8/PPP2PPP/RNB1KBNR w KQkq -,1. e4 e5 2. d4 exd4 3. Qxd4 Nc6,595909131238545187
1805,C22,Center Game: Paulsen Attack Variation,r1bqkbnr/pppp1ppp/2n5/8/4P3/4Q3/PPP2PPP/RNB1KBNR b KQkq -,1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3,7078592230001520799
1806,C22,Center Game: l'Hermet Variation,r1bqkbnr/pppp2pp/2n5/5p2/4P3/4Q3/PPP2PPP/RNB1KBNR w KQkq -,1. e4 e5 2. d4 exd4 3. Qxd4 Nc6 4. Qe3 f5,4776456447050230265
1807,C23,Bishop's Opening,rnbqkbnr/pppp1ppp/8/4p3/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq -,1. e4 e5 2. Bc4,639982416834868653
1808,C23,Bishop's Opening: Anderssen Gambit,rnbqkbnr/p2p1ppp/2p5/1B2p3/4P3/8/PPPP1PPP/RNBQK1NR w KQkq -,1. e4 e5 2. Bc4 b5 3. Bxb5 c6,-4438114066262699903
1809,C23,Bishop's Opening: Boi Variation,rnbqk1nr/pppp1ppp/8/2b1p3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq -,1. e4 e5 2. Bc4 Bc5,7164223208591589868
1810,C23,Bishop's Opening: Calabrese Countergambit,rnbqkbnr/pppp2pp/8/4pp2/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq -,1. e4 e5 2. Bc4 f5,2924238498966351051
1811,C23,"Bishop's Opening: Calabrese Countergambit, Jaenisch Variation",rnbqkbnr/pppp2pp/8/4pp2/2B1P3/3P4/PPP2PPP/RNBQK1NR b KQkq -,1. e4 e5 2. Bc4 f5 3. d3,-410136523579867664
1812,C23,Bishop's Opening: Four Pawns Gambit,rnbqk1nr/pppp1ppp/8/8/2BPP2b/5N2/P1P4p/RNBQ1R1K b kq -,1. e4 e5 2. Bc4 Bc5 3. b4 Bxb4 4. f4 exf4 5. Nf3 Be7 6. d4 Bh4+ 7. g3 fxg3 8. O-O gxh2+ 9. Kh1,9206093322221710483
1813,C23,Bishop's Opening: Khan Gambit,rnbqkbnr/ppp2ppp/8/3pp3/2B1P3/8/PPPP1PPP/RNBQK1NR w KQkq -,1. e4 e5 2. Bc4 d5,4242281539728361257
1814,C23,Bishop's Opening: Lewis Countergambit,rnbqk1nr/ppp2ppp/8/2bpp3/2B1P3/2P5/PP1P1PPP/RNBQK1NR w KQkq -,1. e4 e5 2. Bc4 Bc5 3. c3 d5,8369608047661386303
1815,C23,Bishop's Opening: Lewis Countergambit,rnbqk2r/ppp2ppp/5n2/2bBp3/4P3/2P5/PP1P1PPP/RNBQK1NR w KQkq -,1. e4 e5 2. Bc4 Bc5 3. c3 d5 4. Bxd5 Nf6,3440885749399361218
1816,C23,"Bishop's Opening: Lewis Countergambit, Walker Variation",rnbqk2r/ppp2ppp/5n2/2bBp3/3PP3/2P5/PP3PPP/RNBQK1NR b KQkq -,1. e4 e5 2. Bc4 Bc5 3. c3 d5 4. Bxd5 Nf6 5. d4,-4965202373517842573
1817,C23,Bishop's Opening: Lewis Gambit,rnbqk1nr/pppp1ppp/8/2b1p3/2BPP3/8/PPP2PPP/RNBQK1NR b KQkq -,1. e4 e5 2. Bc4 Bc5 3. d4,-597823263936352163
1818,C23,Bishop's Opening: Lisitsyn Variation,r2qkbnr/pp3ppp/8/3pn3/8/8/PPP1NPPP/RNBQK2R b KQkq -,1. e4 e5 2. Bc4 c6 3. d4 d5 4. exd5 cxd5 5. Bb5+ Bd7 6. Bxd7+ Nxd7 7. dxe5 Nxe5 8. Ne2,4007017627217812021
1819,C23,Bishop's Opening: Lopez Gambit,r1bqk2r/pppp1ppp/2n2n2/2b1p3/2B1PP2/2P5/PP1PQ1PP/RNB1K1NR b KQkq -,1. e4 e5 2. Bc4 Bc5 3. Qe2 Nc6 4. c3 Nf6 5. f4,6673965400222010394
1820,C23,Bishop's Opening: Lopez Variation,rnbqk1nr/pppp1ppp/8/2b1p3/2B1P3/8/PPPPQPPP/RNB1K1NR b KQkq -,1. e4 e5 2. Bc4 Bc5 3. Qe2,-3753327782288527455
1821,C23,"Bishop's Opening: Lopez Variation, Lopez Gambit",rnbqk2r/pppp1ppp/5n2/2b1p3/2B1PP2/8/PPPPQ1PP/RNB1K1NR b KQkq -,1. e4 e5 2. Bc4 Bc5 3. Qe2 Nf6 4. f4,-7189723540925231355
1822,C23,Bishop's Opening: McDonnell Gambit,rnbqk1nr/pppp1ppp/8/2b1p3/1PB1P3/8/P1PP1PPP/RNBQK1NR b KQkq -,1. e4 e5 2. Bc4 Bc5 3. b4,-4831860117275360337
